bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	cviki_count	nlaiii_count
chr1	26014450	26068849	54400	0	0	26014450	0.483382	1291	302
chr1	26068850	26121895	53046	0	1	26068850	0.525242	1377	223
chr1	26121896	26175790	53895	4	1	26121896	0.50064	1360	224
chr1	26175791	26232905	57115	3	3	26175791	0.486545	1352	239
chr1	26232906	26292246	59341	1	1	26232906	0.465395	1340	329
chr1	26292247	26348658	56412	1	1	26292247	0.476069	1313	241
chr1	26348659	26403338	54680	2	2	26348659	0.519696	1469	247
chr1	26403339	26461785	58447	1	1	26403339	0.444659	1174	272
chr1	26461786	26519848	58063	4	3	26461786	0.518626	1524	261
chr1	26519849	26579688	59840	1	2	26519849	0.468015	1250	288
chr1	26579689	26635248	55560	2	2	26579689	0.511195	1443	252
chr1	26635249	26693065	57817	3	3	26635249	0.523237	1532	290
chr1	26693066	26753263	60198	1	1	26693066	0.473438	1324	304
chr1	26753264	26814477	61214	2	2	26753264	0.461055	1284	297
chr1	26814478	26875321	60844	1	2	26814478	0.50756	1615	267
chr1	26875322	26937232	61911	1	0	26875322	0.485665	1526	288
chr1	26937233	27005313	68081	0	1	26937233	0.44616	1447	327
chr1	27005314	27061300	55987	1	1	27005314	0.452426	1155	232
chr1	27061301	27117124	55824	1	1	27061301	0.46935	1223	244
chr1	27117125	27180600	63476	1	2	27117125	0.499984	1594	298
chr1	27180601	27240544	59944	4	4	27180601	0.50307	1625	262
chr1	27240545	27301851	61307	2	2	27240545	0.492244	1530	313
chr1	27301852	27362556	60705	2	3	27301852	0.510189	1572	261
chr1	27362557	27426381	63825	1	0	27362557	0.50076	1583	336
chr1	27426382	27480864	54483	0	0	27426382	0.524622	1514	269
chr1	27480865	27549665	68801	0	2	27480865	0.456549	1480	372
chr1	27549666	27612153	62488	1	1	27549666	0.444229	1310	327
chr1	27612154	27670116	57963	3	1	27612154	0.508273	1427	281
chr1	27670117	27726403	56287	4	6	27670117	0.561711	1698	235
chr1	27726404	27785217	58814	1	0	27726404	0.450165	1250	283
chr1	27785218	27848503	63286	0	1	27785218	0.470151	1452	316
chr1	27848504	27900573	52070	1	3	27848504	0.563664	1528	228
chr1	27900574	27953082	52509	1	3	27900574	0.544364	1407	238
chr1	27953083	28012249	59167	1	4	27953083	0.498183	1387	282
chr1	28012250	28073639	61390	1	1	28012250	0.443004	1282	327
chr1	28073640	28132767	59128	1	1	28073640	0.422101	1102	275
chr1	28132768	28196830	64063	2	1	28132768	0.463778	1345	319
chr1	28196831	28257750	60920	2	2	28196831	0.472603	1343	284
chr1	28257751	28314748	56998	3	2	28257751	0.485649	1370	249
chr1	28314749	28371532	56784	0	0	28314749	0.395235	868	252
chr1	28371533	28430967	59435	1	1	28371533	0.392597	958	250
chr1	28430968	28491043	60076	1	0	28430968	0.468357	1321	326
chr1	28491044	28552492	61449	1	0	28491044	0.458836	1301	322
chr1	28552493	28612353	59861	2	4	28552493	0.474132	1376	275
chr1	28612354	28678485	66132	1	1	28612354	0.455377	1544	340
chr1	28678486	28744701	66216	1	1	28678486	0.438791	1394	322
chr1	28744702	28805105	60404	0	0	28744702	0.422306	1171	303
chr1	28805106	28868548	63443	2	2	28805106	0.477232	1524	330
chr1	28868549	28937743	69195	8	3	28868549	0.485873	1702	339
chr1	28937744	29006011	68268	2	1	28937744	0.470191	1566	326
chr1	29006012	29071606	65595	1	1	29006012	0.455629	1424	328
chr1	29071607	29132362	60756	0	1	29071607	0.45584	1286	287
chr1	29132363	29192198	59836	1	2	29132363	0.498713	1511	300
chr1	29192199	29251997	59799	1	2	29192199	0.489339	1472	285
chr1	29251998	29310380	58383	0	0	29251998	0.403782	959	280
chr1	29310381	29368886	58506	0	0	29310381	0.396541	951	282
chr1	29368887	29428416	59530	0	0	29368887	0.401092	1044	283
chr1	29428417	29489650	61234	2	2	29428417	0.493696	1505	279
chr1	29489651	29547840	58190	1	1	29489651	0.464702	1248	286
chr1	29547841	29602186	54346	1	4	29547841	0.501711	1298	266
chr1	29602187	29655692	53506	0	0	29602187	0.519792	1426	244
chr1	29655693	29710614	54922	0	0	29655693	0.47653	1104	293
chr1	29710615	29766823	56209	0	0	29710615	0.474977	1214	290
chr1	29766824	29819477	52654	0	1	29766824	0.500076	1239	272
chr1	29819478	29871260	51783	0	0	29819478	0.475735	1071	276
chr1	29871261	30073160	201900	0	0	29871261	0.492852	1110	252
chr1	30073161	30125614	52454	0	0	30073161	0.461852	1066	257
chr1	30125615	30178592	52978	0	0	30125615	0.475178	1105	283
chr1	30178593	30231898	53306	0	0	30178593	0.513376	1257	290
chr1	30231899	30286125	54227	0	0	30231899	0.454589	1071	273
chr1	30286126	30336875	50750	0	0	30286126	0.464946	992	254
chr1	30336876	30389112	52237	0	0	30336876	0.466087	1047	278
chr1	30389113	30441268	52156	0	0	30389113	0.502243	1254	268
chr1	30441269	30495853	54585	0	0	30441269	0.448695	1020	279
chr1	30495854	30546875	51022	0	0	30495854	0.483399	1155	278
chr1	30546876	30599091	52216	0	0	30546876	0.513348	1285	263
chr1	30599092	30653343	54252	0	0	30599092	0.447117	1000	300
chr1	30653344	30708251	54908	0	0	30653344	0.472336	1065	253
chr1	30708252	30760056	51805	0	0	30708252	0.493794	1172	257
chr1	30760057	30811978	51922	0	0	30760057	0.479989	1104	266
chr1	30811979	30866031	54053	0	0	30811979	0.47409	1151	257
chr1	30866032	30924455	58424	0	0	30866032	0.471279	1182	312
chr1	30924456	30987100	62645	0	0	30924456	0.486184	1291	350
chr1	30987101	31039597	52497	0	0	30987101	0.449492	1025	273
chr1	31039598	31096588	56991	0	0	31039598	0.453914	977	320
chr1	31096589	31149500	52912	0	0	31096589	0.494897	1114	280
chr1	31149501	31200733	51233	2	4	31149501	0.530264	1367	253
chr1	31200734	31252331	51598	1	1	31200734	0.52909	1398	269
chr1	31252332	31307010	54679	0	1	31252332	0.506904	1294	269
chr1	31307011	31359926	52916	1	0	31307011	0.514721	1331	283
chr1	31359927	31415280	55354	3	2	31359927	0.500506	1402	251
chr1	31415281	31469717	54437	2	0	31415281	0.396569	791	235
chr1	31469718	31527363	57646	0	0	31469718	0.41198	1017	268
chr1	31527364	31591439	64076	0	1	31527364	0.452947	1424	333
chr1	31591440	31658154	66715	1	2	31591440	0.488226	1676	346
chr1	31658155	31718125	59971	0	1	31658155	0.501609	1538	297
chr1	31718126	31776300	58175	2	1	31718126	0.432007	1098	260
chr1	31776301	31831888	55588	0	0	31776301	0.412463	933	262
chr1	31831889	31887833	55945	2	1	31831889	0.49445	1357	259
chr1	31887834	31944690	56857	0	0	31887834	0.468456	1155	241
chr1	31944691	32005535	60845	2	0	31944691	0.438951	1098	351
chr1	32005536	32061569	56034	1	2	32005536	0.48608	1222	312
chr1	32061570	32114380	52811	2	2	32061570	0.480923	1196	256
chr1	32114381	32165262	50882	1	0	32114381	0.552769	1454	254
chr1	32165263	32216538	51276	1	3	32165263	0.559248	1478	272
chr1	32216539	32267225	50687	2	5	32216539	0.556494	1416	233
chr1	32267226	32324561	57336	0	0	32267226	0.453973	1219	289
chr1	32324562	32383990	59429	1	0	32324562	0.429891	1127	308
chr1	32383991	32445733	61743	0	2	32383991	0.452651	1317	265
chr1	32445734	32506447	60714	1	1	32445734	0.451741	1236	267
chr1	32506448	32568261	61814	1	1	32506448	0.469295	1434	306
chr1	32568262	32629762	61501	1	1	32568262	0.441977	1317	309
chr1	32629763	32686080	56318	5	3	32629763	0.503214	1444	263
chr1	32686081	32747341	61261	4	4	32686081	0.507125	1577	320
chr1	32747342	32807085	59744	2	2	32747342	0.485973	1444	268
chr1	32807086	32864089	57004	3	3	32807086	0.503017	1392	260
chr1	32864090	32929855	65766	0	1	32864090	0.451951	1289	346
chr1	32929856	32991709	61854	1	2	32929856	0.45533	1304	321
chr1	32991710	33054769	63060	1	1	32991710	0.440422	1306	316
chr1	33054770	33119196	64427	2	1	33054770	0.444814	1379	307
chr1	33119197	33183285	64089	1	1	33119197	0.467678	1462	301
chr1	33183286	33243237	59952	2	3	33183286	0.533577	1668	263
chr1	33243238	33303226	59989	1	1	33243238	0.440714	1152	271
chr1	33303227	33358777	55551	2	2	33303227	0.490756	1311	257
chr1	33358778	33416032	57255	2	1	33358778	0.472099	1313	277
chr1	33416033	33475349	59317	1	2	33416033	0.48261	1341	285
chr1	33475350	33537760	62411	0	2	33475350	0.463828	1311	295
chr1	33537761	33593514	55754	1	2	33537761	0.461958	1168	288
chr1	33593515	33646981	53467	1	3	33593515	0.50534	1349	252
chr1	33646982	33705952	58971	0	0	33646982	0.424666	971	284
chr1	33705953	33760681	54729	1	3	33705953	0.494637	1265	271
chr1	33760682	33814261	53580	2	1	33760682	0.501194	1225	241
chr1	33814262	33866467	52206	0	2	33814262	0.474792	1050	242
chr1	33866468	33920793	54326	0	1	33866468	0.412767	840	233
chr1	33920794	33973317	52524	1	1	33920794	0.451165	1017	274
chr1	33973318	34026923	53606	1	0	33973318	0.450304	933	302
chr1	34026924	34079086	52163	0	0	34026924	0.4429	963	272
chr1	34079087	34130568	51482	0	2	34079087	0.464162	1009	257
chr1	34130569	34187709	57141	0	0	34130569	0.438179	951	307
chr1	34187710	34239764	52055	0	0	34187710	0.436942	925	289
chr1	34239765	34290761	50997	0	0	34239765	0.460576	950	258
chr1	34290762	34347190	56429	1	0	34290762	0.452746	1069	275
chr1	34347191	34400362	53172	0	0	34347191	0.452795	1036	273
chr1	34400363	34451064	50702	0	0	34400363	0.480415	1034	306
chr1	34451065	34502396	51332	0	0	34451065	0.442804	946	293
chr1	34502397	34557316	54920	0	0	34502397	0.453824	1004	293
chr1	34557317	34615424	58108	0	0	34557317	0.4387	944	334
chr1	34615425	34666698	51274	1	2	34615425	0.486679	1165	234
chr1	34666699	34724799	58101	0	0	34666699	0.429321	945	297
chr1	34724800	34776308	51509	0	0	34724800	0.4175	782	286
chr1	34776309	34827538	51230	0	0	34776309	0.440972	909	283
chr1	34827539	34878702	51164	0	0	34827539	0.414315	817	256
chr1	34878703	34929507	50805	0	0	34878703	0.467021	1020	287
chr1	34929508	34982440	52933	0	0	34929508	0.405399	796	255
chr1	34982441	35042022	59582	0	0	34982441	0.425968	969	316
chr1	35042023	35094408	52386	0	0	35042023	0.451838	961	281
chr1	35094409	35150172	55764	0	0	35094409	0.447242	1024	307
chr1	35150173	35202041	51869	0	0	35150173	0.459465	1010	262
chr1	35202042	35253437	51396	3	3	35202042	0.508989	1193	247
chr1	35253438	35307400	53963	1	1	35253438	0.458055	1141	260
chr1	35307401	35360232	52832	2	4	35307401	0.479444	1181	234
chr1	35360233	35412761	52529	0	1	35360233	0.470045	1110	250
chr1	35412762	35473503	60742	2	2	35412762	0.417586	1058	290
chr1	35473504	35535810	62307	0	1	35473504	0.411093	1049	284
chr1	35535811	35601725	65915	1	2	35535811	0.426261	1247	293
chr1	35601726	35666357	64632	1	1	35601726	0.434119	1222	295
chr1	35666358	35728883	62526	0	0	35666358	0.42328	1190	310
chr1	35728884	35786255	57372	1	1	35728884	0.409276	944	254
chr1	35786256	35841923	55668	0	0	35786256	0.374255	773	245
chr1	35841924	35898824	56901	0	0	35841924	0.390889	847	256
chr1	35898825	35953937	55113	1	0	35898825	0.435197	1041	251
chr1	35953938	36010580	56643	0	0	35953938	0.402044	881	253
chr1	36010581	36064001	53421	2	3	36010581	0.502125	1210	282
chr1	36064002	36119946	55945	1	1	36064002	0.413728	918	268
chr1	36119947	36177810	57864	0	1	36119947	0.470517	1294	298
chr1	36177811	36234870	57060	2	1	36177811	0.437382	1117	248
chr1	36234871	36297123	62253	1	2	36234871	0.440991	1230	301
chr1	36297124	36355143	58020	1	1	36297124	0.43435	1122	258
chr1	36355144	36409873	54730	1	1	36355144	0.430349	966	249
chr1	36409874	36466458	56585	0	0	36409874	0.374339	756	276
chr1	36466459	36525958	59500	0	0	36466459	0.399546	1007	310
chr1	36525959	36582758	56800	3	2	36525959	0.498556	1454	260
chr1	36582759	36639249	56491	2	3	36582759	0.522172	1522	253
chr1	36639250	36703444	64195	1	3	36639250	0.489493	1542	287
chr1	36703445	36764682	61238	0	0	36703445	0.43264	1176	302
chr1	36764683	36820286	55604	3	3	36764683	0.532624	1486	233
chr1	36820287	36878223	57937	1	2	36820287	0.49471	1441	266
chr1	36878224	36935696	57473	3	2	36878224	0.470604	1259	300
chr1	36935697	36992974	57278	0	0	36935697	0.492091	1345	295
chr1	36992975	37046020	53046	0	0	36992975	0.479772	1154	246
chr1	37046021	37097650	51630	0	0	37046021	0.497811	1230	278
chr1	37097651	37151154	53504	0	0	37097651	0.471348	1102	295
chr1	37151155	37203412	52258	0	0	37151155	0.487122	1056	265
chr1	37203413	37256207	52795	0	0	37203413	0.480008	1139	268
chr1	37256208	37307302	51095	1	0	37256208	0.510343	1245	311
chr1	37307303	37357647	50345	0	0	37307303	0.502016	1219	277
chr1	37357648	37409359	51712	0	0	37357648	0.45268	940	288
chr1	37409360	37460900	51541	0	0	37409360	0.520576	1281	336
chr1	37460901	37512311	51411	0	1	37460901	0.506701	1264	217
chr1	37512312	37564919	52608	0	0	37512312	0.491408	1158	274
chr1	37564920	37616286	51367	0	0	37564920	0.478673	1072	303
chr1	37616287	37668726	52440	1	0	37616287	0.417754	879	272
chr1	37668727	37726003	57277	0	0	37668727	0.431395	997	268
chr1	37726004	37777050	51047	0	0	37726004	0.494113	1174	270
chr1	37777051	37829869	52819	0	1	37777051	0.47871	1101	304
chr1	37829870	37889988	60119	0	0	37829870	0.466841	1257	318
chr1	37889989	37945798	55810	1	1	37889989	0.505626	1410	247
chr1	37945799	38005971	60173	2	1	37945799	0.459558	1359	279
chr1	38005972	38062406	56435	2	3	38005972	0.443448	1026	246
chr1	38062407	38116761	54355	1	1	38062407	0.495263	1303	257
chr1	38116762	38171183	54422	2	2	38116762	0.491933	1296	241
chr1	38171184	38226170	54987	1	3	38171184	0.49759	1314	271
chr1	38226171	38282705	56535	4	4	38226171	0.486477	1330	278
chr1	38282706	38339642	56937	1	1	38282706	0.442085	1159	282
chr1	38339643	38407149	67507	0	1	38339643	0.462219	1437	330
chr1	38407150	38470347	63198	2	2	38407150	0.482278	1432	362
chr1	38470348	38524676	54329	2	3	38470348	0.513096	1386	235
chr1	38524677	38577515	52839	1	0	38524677	0.492193	1266	292
chr1	38577516	38631253	53738	0	0	38577516	0.491142	1239	272
chr1	38631254	38684047	52794	0	0	38631254	0.479164	1177	287
chr1	38684048	38736013	51966	0	0	38684048	0.482604	1102	287
chr1	38736014	38788449	52436	0	0	38736014	0.418224	891	247
chr1	38788450	38839910	51461	0	0	38788450	0.44865	957	284
chr1	38839911	38898119	58209	0	0	38839911	0.398426	812	279
chr1	38898120	38951840	53721	0	1	38898120	0.433983	968	271
chr1	38951841	39004240	52400	0	0	38951841	0.439542	893	262
chr1	39004241	39055497	51257	0	1	39004241	0.468209	960	235
chr1	39055498	39113827	58330	0	0	39055498	0.447386	999	287
chr1	39113828	39166945	53118	0	0	39113828	0.436594	916	318
chr1	39166946	39219655	52710	0	1	39166946	0.445513	1005	255
chr1	39219656	39276533	56878	0	1	39219656	0.456925	1197	287
chr1	39276534	39331612	55079	3	2	39276534	0.436046	997	236
chr1	39331613	39395424	63812	2	1	39331613	0.439635	1236	316
chr1	39395425	39461290	65866	1	1	39395425	0.460465	1457	318
chr1	39461291	39526828	65538	1	0	39461291	0.450487	1437	339
chr1	39526829	39587634	60806	1	2	39526829	0.473835	1364	284
chr1	39587635	39644807	57173	0	0	39587635	0.428192	1009	255
chr1	39644808	39703957	59150	0	0	39644808	0.432781	1127	260
chr1	39703958	39759655	55698	0	0	39703958	0.41199	910	218
chr1	39759656	39814979	55324	0	0	39759656	0.406352	869	259
chr1	39814980	39872804	57825	0	0	39814980	0.418418	1068	269
chr1	39872805	39927000	54196	1	1	39872805	0.418241	934	231
chr1	39927001	39996944	69944	2	2	39927001	0.501673	1705	365
chr1	39996945	40057076	60132	2	1	39996945	0.46807	1310	254
chr1	40057077	40114884	57808	1	1	40057077	0.495485	1413	275
chr1	40114885	40167934	53050	2	3	40114885	0.511084	1369	252
chr1	40167935	40222925	54991	1	1	40167935	0.43398	1010	274
chr1	40222926	40296662	73737	2	2	40222926	0.511466	1838	375
chr1	40296663	40353258	56596	1	1	40296663	0.428193	1018	243
chr1	40353259	40412484	59226	1	1	40353259	0.485023	1422	292
chr1	40412485	40474108	61624	1	1	40412485	0.477428	1426	305
chr1	40474109	40532443	58335	1	1	40474109	0.428816	1108	295
chr1	40532444	40590558	58115	1	1	40532444	0.421423	997	289
chr1	40590559	40648791	58233	1	2	40590559	0.414147	975	248
chr1	40648792	40705208	56417	0	0	40648792	0.393959	888	241
chr1	40705209	40763442	58234	2	2	40705209	0.419119	1051	254
chr1	40763443	40821319	57877	1	4	40763443	0.480484	1330	267
chr1	40821320	40881512	60193	1	1	40821320	0.419135	1017	241
chr1	40881513	40938496	56984	1	1	40881513	0.418047	935	286
chr1	40938497	40998491	59995	3	3	40938497	0.421335	1029	298
chr1	40998492	41061971	63480	0	0	40998492	0.420747	1060	324
chr1	41061972	41117598	55627	1	0	41061972	0.470311	1190	313
chr1	41117599	41173550	55952	2	3	41117599	0.467687	1167	273
chr1	41173551	41228183	54633	2	0	41173551	0.41636	978	273
chr1	41228184	41280974	52791	1	2	41228184	0.524578	1398	231
chr1	41280975	41333961	52987	1	4	41280975	0.526261	1363	261
chr1	41333962	41390101	56140	0	1	41333962	0.472604	1226	297
chr1	41390102	41449029	58928	1	1	41390102	0.458067	1271	333
chr1	41449030	41502024	52995	2	1	41449030	0.47663	1209	266
chr1	41502025	41561968	59944	0	0	41502025	0.406146	910	301
chr1	41561969	41617493	55525	0	0	41561969	0.377271	724	260
chr1	41617494	41679710	62217	0	0	41617494	0.387161	857	288
chr1	41679711	41734248	54538	0	1	41679711	0.417324	899	229
chr1	41734249	41786657	52409	0	0	41734249	0.456887	1007	263
chr1	41786658	41839205	52548	0	2	41786658	0.500571	1252	265
chr1	41839206	41890142	50937	0	2	41839206	0.543495	1420	279
chr1	41890143	41941415	51273	0	0	41890143	0.507636	1272	280
chr1	41941416	41991604	50189	2	2	41941416	0.556496	1568	223
chr1	41991605	42048053	56449	0	0	41991605	0.499601	1076	327
chr1	42048054	42099473	51420	0	0	42048054	0.472131	1107	247
chr1	42099474	42150297	50824	0	1	42099474	0.494589	1211	268
chr1	42150298	42201133	50836	0	0	42150298	0.496538	1213	295
chr1	42201134	42253751	52618	0	0	42201134	0.476852	1103	317
chr1	42253752	42305380	51629	0	0	42253752	0.460536	1019	316
chr1	42305381	42358040	52660	0	0	42305381	0.45545	973	272
chr1	42358041	42409255	51215	0	1	42358041	0.410622	765	226
chr1	42409256	42469935	60680	0	0	42409256	0.422528	927	304
chr1	42469936	42522403	52468	0	1	42469936	0.416101	754	268
chr1	42522404	42582145	59742	0	0	42522404	0.384286	749	327
chr1	42582146	42634477	52332	2	1	42582146	0.467267	1003	251
chr1	42634478	42686834	52357	1	0	42634478	0.406841	768	262
chr1	42686835	42746255	59421	0	0	42686835	0.379361	734	251
chr1	42746256	42799796	53541	0	0	42746256	0.380736	654	205
chr1	42799797	42856258	56462	1	2	42799797	0.435089	1076	257
chr1	42856259	42910519	54261	1	0	42856259	0.431194	926	277
chr1	42910520	42965554	55035	1	2	42910520	0.396784	818	256
chr1	42965555	43022061	56507	1	0	42965555	0.394252	833	291
chr1	43022062	43079513	57452	0	0	43022062	0.390256	823	282
chr1	43079514	43138742	59229	1	1	43079514	0.417059	992	289
chr1	43138743	43195686	56944	1	1	43138743	0.423908	956	257
chr1	43195687	43251378	55692	3	3	43195687	0.49903	1316	260
chr1	43251379	43306675	55297	2	1	43251379	0.435177	991	252
chr1	43306676	43365033	58358	1	4	43306676	0.428613	977	280
chr1	43365034	43418098	53065	1	1	43365034	0.482408	1196	238
chr1	43418099	43475925	57827	1	2	43418099	0.489806	1391	287
chr1	43475926	43532157	56232	0	0	43475926	0.478553	1184	290
chr1	43532158	43600091	67934	0	1	43532158	0.427709	1169	329
chr1	43600092	43654701	54610	3	2	43600092	0.429537	833	253
chr1	43654702	43709359	54658	0	0	43654702	0.450565	1010	273
chr1	43709360	43765669	56310	2	1	43709360	0.476523	1240	287
chr1	43765670	43820712	55043	2	2	43765670	0.50317	1294	254
chr1	43820713	43876580	55868	4	4	43820713	0.473831	1191	246
chr1	43876581	43930002	53422	2	1	43876581	0.506589	1226	267
chr1	43930003	43986399	56397	0	0	43930003	0.440697	1075	278
chr1	43986400	44038210	51811	1	2	43986400	0.546949	1413	254
chr1	44038211	44089300	51090	0	3	44038211	0.561636	1478	308
chr1	44089301	44149836	60536	1	1	44089301	0.462733	1291	279
chr1	44149837	44205688	55852	2	1	44149837	0.454093	1154	293
chr1	44205689	44260868	55180	0	0	44205689	0.410874	872	270
chr1	44260869	44313911	53043	0	0	44260869	0.424919	896	226
chr1	44313912	44367355	53444	0	0	44313912	0.467892	1081	269
chr1	44367356	44422090	54735	2	3	44367356	0.513127	1400	224
chr1	44422091	44473520	51430	5	4	44422091	0.553432	1446	259
chr1	44473521	44528285	54765	0	1	44473521	0.508354	1398	273
chr1	44528286	44585470	57185	1	1	44528286	0.43438	1050	297
chr1	44585471	44643212	57742	0	0	44585471	0.432198	1048	254
chr1	44643213	44699044	55832	2	1	44643213	0.438691	1083	253
chr1	44699045	44749843	50799	0	0	44699045	0.494065	1225	232
chr1	44749844	44800831	50988	0	0	44749844	0.473268	1167	244
chr1	44800832	44854924	54093	0	1	44800832	0.448598	1081	247
chr1	44854925	44907848	52924	1	2	44854925	0.437779	899	192
chr1	44907849	44964718	56870	0	0	44907849	0.421048	988	279
chr1	44964719	45019053	54335	0	0	44964719	0.475771	1144	256
chr1	45019054	45073418	54365	0	0	45019054	0.490573	1261	283
chr1	45073419	45125484	52066	1	3	45073419	0.524584	1415	271
chr1	45125485	45183708	58224	1	1	45125485	0.47094	1267	295
chr1	45183709	45246661	62953	6	3	45183709	0.494131	1545	307
chr1	45246662	45305207	58546	5	5	45246662	0.521863	1621	260
